,TARGET_SCALE,Q2,AVG,N_SURG,Q3,Q1,MIN,BG_SCALE,MAX_QUEUE_LENGTH,MAX,PART
1763,0.5,22.0,73.57142857142857,3,163.6,14.6,10.0,2.0,8.0,219.0,0.14285714285714285
1764,0.5,25.0,25.0,3,29.0,21.0,21.0,2.0,0.0,29.0,0.05405405405405406
1765,0.5,42.0,57.6,3,74.2,40.0,40.0,2.0,5.0,105.0,0.18518518518518517
1766,0.5,37,37.0,3,37,37,37.0,2.0,1.0,37.0,0.034482758620689655
1767,0.5,17.0,21.333333333333332,3,37.0,7.4,5.0,2.0,0.0,42.0,0.06521739130434782
1768,0.5,13,13.0,3,13,13,13.0,2.0,1.0,13.0,0.037037037037037035
1769,0.5,100.0,129.66666666666666,3,200.8,70.4,63.0,2.0,5.0,226.0,0.125
1770,0.5,18.0,22.0,3,38.0,7.6,5.0,2.0,1.0,43.0,0.07142857142857142
1771,0.5,9.0,9.0,3,11.0,7.0,7.0,2.0,1.0,11.0,0.06451612903225806
1772,0.5,68.0,64.71428571428571,3,95.0,17.6,11.0,2.0,6.0,153.0,0.14285714285714285
1773,0.5,27.0,30.857142857142858,3,52.4,10.4,4.0,2.0,2.0,60.0,0.2692307692307692
1774,0.5,35.0,35.0,3,49.0,21.0,21.0,2.0,2.0,49.0,0.1
1775,0.5,189.0,189.0,3,336.0,42.0,42.0,2.0,8.0,336.0,0.09523809523809523
1776,0.5,39.0,44.333333333333336,3,55.8,35.0,34.0,2.0,2.0,60.0,0.10714285714285714
1777,0.5,15.0,29.333333333333332,3,53.4,11.0,10.0,2.0,3.0,63.0,0.06666666666666667
1778,0.5,45.0,44.833333333333336,3,53.75,37.1,20.0,2.0,2.0,68.0,0.15384615384615385
1779,0.5,40.5,41.9,3,63.35,14.75,5.0,2.0,6.0,93.0,0.3125
1780,0.5,2,2.0,3,2,2,2.0,2.0,0.0,2.0,0.024390243902439025
1781,0.5,26.0,26.0,3,32.0,20.0,20.0,2.0,1.0,32.0,0.05405405405405406
1782,0.5,17.0,25.666666666666668,3,43.4,11.4,10.0,2.0,3.0,50.0,0.12
1783,0.5,70.0,64.66666666666667,3,100.4,26.8,16.0,2.0,4.0,108.0,0.08108108108108109
1784,0.5,292.5,255.25,3,393.05,110.0,38.0,2.0,8.0,398.0,0.1
1785,0.5,21,21.0,3,21,21,21.0,2.0,1.0,21.0,0.034482758620689655
1786,0.5,29.0,71.6,3,119.5,7.2,3.0,2.0,7.0,256.0,0.21739130434782608
1787,0.5,24.5,43.0,3,56.65,6.0,6.0,2.0,3.0,145.0,0.14285714285714285
1788,0.5,14.0,12.0,3,19.3,4.5,1.0,2.0,1.0,20.0,0.13157894736842105
1789,0.5,15.5,15.5,3,16.0,15.0,15.0,2.0,1.0,16.0,0.046511627906976744
1790,0.5,13.0,13.0,3,21.0,5.0,5.0,2.0,2.0,21.0,0.0625
1791,0.5,14.0,16.0,3,20.4,12.4,12.0,2.0,1.0,22.0,0.08333333333333333
1792,0.5,34,34.0,3,34,34,34.0,2.0,1.0,34.0,0.047619047619047616
1793,0.5,49.0,48.142857142857146,3,74.2,23.4,11.0,2.0,4.0,95.0,0.23333333333333334
1794,0.5,129.0,101.2,3,151.5,37.2,19.0,2.0,5.0,169.0,0.08928571428571429
1795,0.5,41.5,52.833333333333336,3,100.45,19.25,5.0,2.0,6.0,109.0,0.17142857142857143
1796,0.5,320,320.0,3,320,320,320.0,2.0,5.0,320.0,0.04
1797,0.5,38.0,30.333333333333332,3,38.8,18.8,14.0,2.0,2.0,39.0,0.11538461538461539
1798,0.5,--,,3,--,--,,2.0,,,0.0
1799,0.5,65,65.0,3,65,65,65.0,2.0,3.0,65.0,0.02857142857142857
1800,0.5,25,25.0,4,25,25,25.0,2.0,0.0,25.0,0.03225806451612903
1801,0.5,--,,4,--,--,,2.0,,,0.0
1802,0.5,--,,4,--,--,,2.0,,,0.0
1803,0.5,--,,4,--,--,,2.0,,,0.0
1804,0.5,--,,4,--,--,,2.0,,,0.0
1805,0.5,28,28.0,4,28,28,28.0,2.0,1.0,28.0,0.02702702702702703
1806,0.5,--,,4,--,--,,2.0,,,0.0
1807,0.5,98.0,91.0,4,147.6,31.6,15.0,2.0,5.0,160.0,0.12
1808,0.5,100.5,100.5,4,151.0,50.0,50.0,2.0,4.0,151.0,0.1
1809,0.5,25,25.0,4,25,25,25.0,2.0,1.0,25.0,0.02631578947368421
1810,0.5,--,,4,--,--,,2.0,,,0.0
1811,0.5,--,,4,--,--,,2.0,,,0.0
1812,0.5,60.0,112.33333333333333,4,220.8,24.8,16.0,2.0,3.0,261.0,0.06818181818181818
1813,0.5,14.5,14.25,4,20.95,7.5,3.0,2.0,1.0,25.0,0.11764705882352941
1814,0.5,13,13.0,4,13,13,13.0,2.0,1.0,13.0,0.03225806451612903
1815,0.5,89,89.0,4,89,89,89.0,2.0,2.0,89.0,0.037037037037037035
1816,0.5,19.0,19.0,4,30.0,8.0,8.0,2.0,1.0,30.0,0.1
1817,0.5,33.0,28.333333333333332,4,37.8,17.0,13.0,2.0,2.0,39.0,0.0967741935483871
1818,0.5,16,16.0,4,16,16,16.0,2.0,1.0,16.0,0.07692307692307693
1819,0.5,--,,4,--,--,,2.0,,,0.0
1820,0.5,--,,4,--,--,,2.0,,,0.0
1821,0.5,11,11.0,4,11,11,11.0,2.0,0.0,11.0,0.023809523809523808
1822,0.5,9.0,9.0,4,14.0,4.0,4.0,2.0,0.0,14.0,0.06666666666666667
1823,0.5,23.0,38.666666666666664,4,75.8,7.8,4.0,2.0,2.0,89.0,0.08571428571428572
1824,0.5,--,,4,--,--,,2.0,,,0.0
1825,0.5,--,,4,--,--,,2.0,,,0.0
1826,0.5,32.0,32.2,4,45.2,14.7,14.0,2.0,3.0,62.0,0.15151515151515152
1827,0.5,22.0,26.666666666666668,4,46.0,9.2,6.0,2.0,1.0,52.0,0.06382978723404255
1828,0.5,26.0,26.0,4,46.0,6.0,6.0,2.0,2.0,46.0,0.05555555555555555
1829,0.5,--,,4,--,--,,2.0,,,0.0
1830,0.5,45,45.0,4,45,45,45.0,2.0,3.0,45.0,0.03225806451612903
1831,0.5,23.0,30.5,4,55.35,7.15,4.0,2.0,2.0,72.0,0.12121212121212122
1832,0.5,1.5,1.5,4,2.0,1.0,1.0,2.0,1.0,2.0,0.04878048780487805
1833,0.5,--,,4,--,--,,2.0,,,0.0
1834,0.5,5,5.0,4,5,5,5.0,2.0,0.0,5.0,0.030303030303030304
1835,0.5,15.5,15.5,4,25.0,6.0,6.0,2.0,0.0,25.0,0.058823529411764705
1836,0.5,13.5,13.5,4,22.0,5.0,5.0,2.0,0.0,22.0,0.0625
1837,0.5,17.0,20.666666666666668,4,33.8,9.0,7.0,2.0,2.0,38.0,0.06818181818181818
1838,0.5,71,71.0,4,71,71,71.0,2.0,4.0,71.0,0.02702702702702703
1839,0.5,--,,4,--,--,,2.0,,,0.0
1840,0.5,--,,4,--,--,,2.0,,,0.0
1841,0.5,--,,4,--,--,,2.0,,,0.0
1842,0.5,44,44.0,4,44,44,44.0,2.0,3.0,44.0,0.02040816326530612
1843,0.5,10,10.0,4,10,10,10.0,2.0,0.0,10.0,0.02631578947368421
1844,0.5,39,39.0,4,39,39,39.0,2.0,0.0,39.0,0.043478260869565216
1845,0.5,29.0,29.0,4,31.0,27.0,27.0,2.0,1.0,31.0,0.07142857142857142
1846,0.5,34.0,34.0,4,55.0,13.0,13.0,2.0,2.0,55.0,0.05128205128205128
1847,0.5,--,,4,--,--,,2.0,,,0.0
1848,0.5,33,33.0,4,33,33,33.0,2.0,1.0,33.0,0.02702702702702703
1849,0.5,--,,4,--,--,,2.0,,,0.0
1850,0.5,33.5,33.5,4,53.0,14.0,14.0,2.0,3.0,53.0,0.06896551724137931
1851,0.5,3,3.0,4,3,3,3.0,2.0,1.0,3.0,0.02702702702702703
1852,0.5,12.0,12.0,4,15.0,9.0,9.0,2.0,1.0,15.0,0.05714285714285714
1853,0.5,5,5.0,4,5,5,5.0,2.0,0.0,5.0,0.02631578947368421
1854,0.5,27,27.0,4,27,27,27.0,2.0,0.0,27.0,0.03225806451612903
1855,0.5,24.0,42.333333333333336,4,74.4,17.6,16.0,2.0,5.0,87.0,0.06976744186046512
1856,0.5,--,,4,--,--,,2.0,,,0.0
1857,0.5,--,,4,--,--,,2.0,,,0.0
1858,0.5,7,7.0,4,7,7,7.0,2.0,0.0,7.0,0.029411764705882353
1859,0.5,--,,4,--,--,,2.0,,,0.0
1860,0.5,26,26.0,4,26,26,26.0,2.0,1.0,26.0,0.02702702702702703
1861,0.5,6.5,10.0,4,16.9,3.8,2.0,2.0,1.0,25.0,0.11764705882352941
1862,0.5,35,35.0,4,35,35,35.0,2.0,1.0,35.0,0.038461538461538464
1863,0.5,28,28.0,4,28,28,28.0,2.0,4.0,28.0,0.025
1864,0.5,4,4.0,4,4,4,4.0,2.0,0.0,4.0,0.02564102564102564
1865,0.5,4,4.0,4,4,4,4.0,2.0,0.0,4.0,0.02702702702702703
1866,0.5,4,4.0,4,4,4,4.0,2.0,0.0,4.0,0.03571428571428571
1867,0.5,--,,4,--,--,,2.0,,,0.0
1868,0.5,13.5,13.5,4,15.0,12.0,12.0,2.0,1.0,15.0,0.047619047619047616
1869,0.5,--,,4,--,--,,2.0,,,0.0
1870,0.5,16.0,17.75,4,23.5,12.35,11.0,2.0,2.0,28.0,0.09523809523809523
1871,0.5,--,,4,--,--,,2.0,,,0.0
1872,0.5,13,13.0,4,13,13,13.0,2.0,0.0,13.0,0.02564102564102564
1873,0.5,--,,4,--,--,,2.0,,,0.0
1874,0.5,9,9.0,4,9,9,9.0,2.0,1.0,9.0,0.025
1875,0.5,31,31.0,4,31,31,31.0,2.0,0.0,31.0,0.027777777777777776
1876,0.5,26,26.0,4,26,26,26.0,2.0,1.0,26.0,0.02857142857142857
1877,0.5,39,39.0,4,39,39,39.0,2.0,2.0,39.0,0.03571428571428571
1878,0.5,22,22.0,4,22,22,22.0,2.0,0.0,22.0,0.03225806451612903
1879,0.5,--,,4,--,--,,2.0,,,0.0
1880,0.5,39,39.0,4,39,39,39.0,2.0,1.0,39.0,0.027777777777777776
1881,0.5,--,,4,--,--,,2.0,,,0.0
1882,0.5,43.0,31.0,4,46.2,11.0,3.0,2.0,3.0,47.0,0.13636363636363635
1883,0.5,--,,4,--,--,,2.0,,,0.0
1884,0.5,6,6.0,4,6,6,6.0,2.0,1.0,6.0,0.029411764705882353
1885,0.5,--,,4,--,--,,2.0,,,0.0
1886,0.5,1,1.0,4,1,1,1.0,2.0,0.0,1.0,0.04
1887,0.5,11.0,11.0,4,17.0,5.0,5.0,2.0,1.0,17.0,0.06666666666666667
1888,0.5,6.0,6.0,4,7.0,5.0,5.0,2.0,0.0,7.0,0.08333333333333333
1889,0.5,141,141.0,4,141,141,141.0,2.0,8.0,141.0,0.02564102564102564
1890,0.5,17.5,17.5,4,24.0,11.0,11.0,2.0,0.0,24.0,0.07407407407407407
1891,0.5,25.5,25.5,4,40.0,11.0,11.0,2.0,1.0,40.0,0.06666666666666667
1892,0.5,14,14.0,4,14,14,14.0,2.0,0.0,14.0,0.03333333333333333
1893,0.5,28.0,24.666666666666668,4,37.6,10.4,6.0,2.0,2.0,40.0,0.0625
1894,0.5,14.5,14.5,4,24.0,5.0,5.0,2.0,1.0,24.0,0.05263157894736842
1895,0.5,32,32.0,4,32,32,32.0,2.0,1.0,32.0,0.04
1896,0.5,6,6.0,4,6,6,6.0,2.0,0.0,6.0,0.038461538461538464
1897,0.5,73,73.0,4,73,73,73.0,2.0,1.0,73.0,0.02631578947368421
1898,0.5,--,,4,--,--,,2.0,,,0.0
1899,0.5,23,23.0,4,23,23,23.0,2.0,0.0,23.0,0.023809523809523808
1900,0.5,11,11.0,5,11,11,11.0,2.0,0.0,11.0,0.03125
1901,0.5,--,,5,--,--,,2.0,,,0.0
1902,0.5,--,,5,--,--,,2.0,,,0.0
1903,0.5,--,,5,--,--,,2.0,,,0.0
1904,0.5,--,,5,--,--,,2.0,,,0.0
1905,0.5,--,,5,--,--,,2.0,,,0.0
1906,0.5,6.5,6.5,5,10.0,3.0,3.0,2.0,0.0,10.0,0.0625
1907,0.5,6,6.0,5,6,6,6.0,2.0,0.0,6.0,0.02631578947368421
1908,0.5,--,,5,--,--,,2.0,,,0.0
1909,0.5,--,,5,--,--,,2.0,,,0.0
1910,0.5,2,2.0,5,2,2,2.0,2.0,0.0,2.0,0.041666666666666664
1911,0.5,--,,5,--,--,,2.0,,,0.0
1912,0.5,24,24.0,5,24,24,24.0,2.0,1.0,24.0,0.034482758620689655
1913,0.5,15,15.0,5,15,15,15.0,2.0,1.0,15.0,0.038461538461538464
1914,0.5,7.0,7.0,5,8.0,6.0,6.0,2.0,1.0,8.0,0.05714285714285714
1915,0.5,--,,5,--,--,,2.0,,,0.0
1916,0.5,46,46.0,5,46,46,46.0,2.0,1.0,46.0,0.030303030303030304
1917,0.5,--,,5,--,--,,2.0,,,0.0
1918,0.5,--,,5,--,--,,2.0,,,0.0
1919,0.5,7,7.0,5,7,7,7.0,2.0,0.0,7.0,0.02631578947368421
1920,0.5,--,,5,--,--,,2.0,,,0.0
1921,0.5,--,,5,--,--,,2.0,,,0.0
1922,0.5,21,21.0,5,21,21,21.0,2.0,2.0,21.0,0.02857142857142857
1923,0.5,--,,5,--,--,,2.0,,,0.0
1924,0.5,--,,5,--,--,,2.0,,,0.0
1925,0.5,--,,5,--,--,,2.0,,,0.0
1926,0.5,--,,5,--,--,,2.0,,,0.0
1927,0.5,30.5,30.5,5,41.0,20.0,20.0,2.0,1.0,41.0,0.044444444444444446
1928,0.5,--,,5,--,--,,2.0,,,0.0
1929,0.5,--,,5,--,--,,2.0,,,0.0
1930,0.5,23.0,23.0,5,37.0,9.0,9.0,2.0,3.0,37.0,0.05555555555555555
1931,0.5,--,,5,--,--,,2.0,,,0.0
1932,0.5,25,25.0,5,25,25,25.0,2.0,2.0,25.0,0.02857142857142857
1933,0.5,--,,5,--,--,,2.0,,,0.0
1934,0.5,25.5,25.5,5,41.0,10.0,10.0,2.0,1.0,41.0,0.05555555555555555
1935,0.5,--,,5,--,--,,2.0,,,0.0
1936,0.5,6,6.0,5,6,6,6.0,2.0,1.0,6.0,0.027777777777777776
1937,0.5,1,1.0,5,1,1,1.0,2.0,0.0,1.0,0.020833333333333332
1938,0.5,--,,5,--,--,,2.0,,,0.0
1939,0.5,--,,5,--,--,,2.0,,,0.0
1940,0.5,--,,5,--,--,,2.0,,,0.0
1941,0.5,28,28.0,5,28,28,28.0,2.0,0.0,28.0,0.02702702702702703
1942,0.5,9.0,17.666666666666668,5,33.0,5.8,5.0,2.0,0.0,39.0,0.06666666666666667
1943,0.5,--,,5,--,--,,2.0,,,0.0
1944,0.5,--,,5,--,--,,2.0,,,0.0
1945,0.5,20.5,20.5,5,27.0,14.0,14.0,2.0,2.0,27.0,0.058823529411764705
1946,0.5,4.5,4.5,5,8.0,1.0,1.0,2.0,0.0,8.0,0.027777777777777776
1947,0.5,18,18.0,5,18,18,18.0,2.0,0.0,18.0,0.03225806451612903
1948,0.5,--,,5,--,--,,2.0,,,0.0
1949,0.5,--,,5,--,--,,2.0,,,0.0
1950,0.5,17,17.0,5,17,17,17.0,2.0,0.0,17.0,0.025
1951,0.5,--,,5,--,--,,2.0,,,0.0
1952,0.5,7,7.0,5,7,7,7.0,2.0,1.0,7.0,0.037037037037037035
1953,0.5,--,,5,--,--,,2.0,,,0.0
1954,0.5,--,,5,--,--,,2.0,,,0.0
1955,0.5,10.0,9.0,5,12.4,5.2,4.0,2.0,1.0,13.0,0.09090909090909091
1956,0.5,--,,5,--,--,,2.0,,,0.0
1957,0.5,62,62.0,5,62,62,62.0,2.0,2.0,62.0,0.03333333333333333
1958,0.5,--,,5,--,--,,2.0,,,0.0
1959,0.5,--,,5,--,--,,2.0,,,0.0
1960,0.5,--,,5,--,--,,2.0,,,0.0
1961,0.5,--,,5,--,--,,2.0,,,0.0
1962,0.5,13,13.0,5,13,13,13.0,2.0,1.0,13.0,0.03225806451612903
1963,0.5,--,,5,--,--,,2.0,,,0.0
1964,0.5,--,,5,--,--,,2.0,,,0.0
1965,0.5,--,,5,--,--,,2.0,,,0.0
1966,0.5,--,,5,--,--,,2.0,,,0.0
1967,0.5,28,28.0,5,28,28,28.0,2.0,3.0,28.0,0.037037037037037035
1968,0.5,7,7.0,5,7,7,7.0,2.0,0.0,7.0,0.029411764705882353
1969,0.5,--,,5,--,--,,2.0,,,0.0
1970,0.5,--,,5,--,--,,2.0,,,0.0
1971,0.5,31,31.0,5,31,31,31.0,2.0,1.0,31.0,0.022222222222222223
1972,0.5,54,54.0,5,54,54,54.0,2.0,0.0,54.0,0.02631578947368421
1973,0.5,--,,5,--,--,,2.0,,,0.0
1974,0.5,--,,5,--,--,,2.0,,,0.0
1975,0.5,--,,5,--,--,,2.0,,,0.0
1976,0.5,9,9.0,5,9,9,9.0,2.0,0.0,9.0,0.038461538461538464
1977,0.5,--,,5,--,--,,2.0,,,0.0
1978,0.5,--,,5,--,--,,2.0,,,0.0
1979,0.5,--,,5,--,--,,2.0,,,0.0
1980,0.5,--,,5,--,--,,2.0,,,0.0
1981,0.5,--,,5,--,--,,2.0,,,0.0
1982,0.5,--,,5,--,--,,2.0,,,0.0
1983,0.5,--,,5,--,--,,2.0,,,0.0
1984,0.5,--,,5,--,--,,2.0,,,0.0
1985,0.5,9,9.0,5,9,9,9.0,2.0,0.0,9.0,0.02857142857142857
1986,0.5,--,,5,--,--,,2.0,,,0.0
1987,0.5,--,,5,--,--,,2.0,,,0.0
1988,0.5,--,,5,--,--,,2.0,,,0.0
1989,0.5,--,,5,--,--,,2.0,,,0.0
1990,0.5,--,,5,--,--,,2.0,,,0.0
1991,0.5,--,,5,--,--,,2.0,,,0.0
1992,0.5,--,,5,--,--,,2.0,,,0.0
1993,0.5,--,,5,--,--,,2.0,,,0.0
1994,0.5,--,,5,--,--,,2.0,,,0.0
1995,0.5,--,,5,--,--,,2.0,,,0.0
1996,0.5,--,,5,--,--,,2.0,,,0.0
1997,0.5,--,,5,--,--,,2.0,,,0.0
1998,0.5,--,,5,--,--,,2.0,,,0.0
1999,0.5,3,3.0,5,3,3,3.0,2.0,0.0,3.0,0.025
2000,1.0,57.0,228.66666666666666,1,148.8,21.6,2.0,0.5,6.0,1298.0,0.30708661417322836
2001,1.0,45.0,124.74193548387096,1,109.8,29.0,14.0,0.5,5.0,1192.0,0.2108843537414966
2002,1.0,40.0,94.3076923076923,1,112.6,24.7,10.0,0.5,4.0,470.0,0.19696969696969696
2003,1.0,54.5,165.9,1,85.05,25.9,4.0,0.5,2.0,1295.0,0.21052631578947367
2004,1.0,43.0,89.84210526315789,1,95.4,16.6,3.0,0.5,4.0,769.0,0.1919191919191919
2005,1.0,53.0,191.55555555555554,1,224.6,28.8,4.0,0.5,4.0,1494.0,0.21176470588235294
2006,1.0,70.0,309.3703703703704,1,651.6,30.8,1.0,0.5,8.0,1582.0,0.2903225806451613
2007,1.0,58.0,170.47058823529412,1,137.3,36.7,5.0,0.5,4.0,1190.0,0.13076923076923078
2008,1.0,199.5,448.2857142857143,1,710.05,26.65,1.0,0.5,4.0,1880.0,0.16279069767441862
2009,1.0,81.0,324.4117647058824,1,413.4,33.1,1.0,0.5,6.0,1214.0,0.17894736842105263
2010,1.0,106.0,249.32,1,322.6,40.1,11.0,0.5,7.0,1317.0,0.25
2011,1.0,41.0,117.41666666666667,1,96.75,24.0,2.0,0.5,5.0,1042.0,0.28346456692913385
2012,1.0,45.0,75.57894736842105,1,92.8,30.0,1.0,0.5,4.0,341.0,0.2375
2013,1.0,39.0,67.16666666666667,1,70.8,25.0,13.0,0.5,3.0,316.0,0.1276595744680851
2014,1.0,70.0,294.25,1,307.15,37.8,8.0,0.5,6.0,1192.0,0.28
2015,1.0,109.0,429.8,1,668.6,29.8,18.0,0.5,8.0,1822.0,0.15625
2016,1.0,109.0,454.55555555555554,1,912.0,30.8,1.0,0.5,11.0,1902.0,0.23684210526315788
2017,1.0,73.5,190.42307692307693,1,173.95,44.0,13.0,0.5,4.0,1165.0,0.27956989247311825
2018,1.0,114.0,334.8235294117647,1,444.4,39.2,13.0,0.5,4.0,1286.0,0.19101123595505617
2019,1.0,44.0,42.3,1,53.85,18.95,16.0,0.5,1.0,73.0,0.12987012987012986
2020,1.0,62.0,147.54166666666666,1,129.0,19.15,1.0,0.5,3.0,1235.0,0.26373626373626374
2021,1.0,45.0,92.6,1,75.0,26.4,2.0,0.5,4.0,677.0,0.2604166666666667
2022,1.0,67.0,221.0,1,138.6,48.0,5.0,0.5,2.0,1321.0,0.13580246913580246
2023,1.0,43.0,77.9,1,72.3,17.45,12.0,0.5,2.0,555.0,0.22988505747126436
2024,1.0,41.0,205.46153846153845,1,59.3,23.1,9.0,0.5,1.0,1172.0,0.11504424778761062
2025,1.0,32.5,104.57142857142857,1,62.15,18.95,2.0,0.5,1.0,872.0,0.14736842105263157
2026,1.0,90.0,314.95652173913044,1,299.6,43.4,6.0,0.5,6.0,1518.0,0.21100917431192662
2027,1.0,49.0,150.89473684210526,1,105.6,27.4,8.0,0.5,4.0,1396.0,0.18811881188118812
2028,1.0,35.0,329.6666666666667,1,582.35,23.9,14.0,0.5,6.0,1336.0,0.16071428571428573
2029,1.0,30.0,37.705882352941174,1,58.3,22.8,4.0,0.5,1.0,75.0,0.17525773195876287
2030,1.0,30.5,69.2,1,81.9,12.45,1.0,0.5,3.0,291.0,0.14492753623188406
2031,1.0,90.0,143.1764705882353,1,105.7,37.6,6.0,0.5,2.0,1209.0,0.2073170731707317
2032,1.0,51.0,239.11111111111111,1,259.0,20.0,2.0,0.5,6.0,1269.0,0.22131147540983606
2033,1.0,34.0,170.86666666666667,1,107.0,23.8,1.0,0.5,1.0,1089.0,0.16304347826086957
2034,1.0,69.0,296.3953488372093,1,213.8,30.0,6.0,0.5,8.0,1835.0,0.32575757575757575
2035,1.0,20.0,32.642857142857146,1,44.4,9.9,2.0,0.5,1.0,107.0,0.16091954022988506
2036,1.0,65.0,266.1842105263158,1,178.4,41.0,7.0,0.5,8.0,1555.0,0.34545454545454546
2037,1.0,116.5,219.90625,1,236.85,28.6,6.0,0.5,7.0,1075.0,0.32653061224489793
2038,1.0,40.5,91.29166666666667,1,81.75,22.0,1.0,0.5,4.0,1027.0,0.24489795918367346
2039,1.0,156.5,351.9375,1,568.4,98.15,7.0,0.5,7.0,1411.0,0.1797752808988764
2040,1.0,53.0,175.0,1,192.2,24.8,8.0,0.5,4.0,1248.0,0.2892561983471074
2041,1.0,30.5,123.5,1,63.7,14.9,9.0,0.5,2.0,1101.0,0.17073170731707318
2042,1.0,27.5,41.55,1,53.1,17.25,3.0,0.5,1.0,162.0,0.19607843137254902
2043,1.0,36.0,177.13636363636363,1,109.1,19.65,6.0,0.5,3.0,1201.0,0.2018348623853211
2044,1.0,93.5,210.0625,1,163.95,24.0,5.0,0.5,1.0,1553.0,0.17391304347826086
2045,1.0,86.0,199.83333333333334,1,198.65,36.3,1.0,0.5,4.0,1076.0,0.20224719101123595
2046,1.0,82.5,167.0,1,318.05,31.75,5.0,0.5,4.0,500.0,0.08791208791208792
2047,1.0,70.0,304.8666666666667,1,298.45,29.75,4.0,0.5,6.0,1798.0,0.2803738317757009
2048,1.0,47.0,150.58823529411765,1,168.1,25.7,4.0,0.5,4.0,862.0,0.2809917355371901
2049,1.0,62.0,78.26315789473684,1,89.0,36.8,5.0,0.5,3.0,323.0,0.168141592920354
2050,1.0,45.5,106.94444444444444,1,194.65,33.5,6.0,0.5,3.0,434.0,0.1978021978021978
2051,1.0,49.5,61.25,1,78.2,41.9,40.0,0.5,1.0,115.0,0.11594202898550725
2052,1.0,144.0,510.08,1,866.2,51.1,10.0,0.5,6.0,1841.0,0.26881720430107525
2053,1.0,25.0,57.11764705882353,1,73.3,13.1,1.0,0.5,3.0,371.0,0.1504424778761062
2054,1.0,63.0,254.9047619047619,1,284.9,19.1,3.0,0.5,7.0,2026.0,0.25925925925925924
2055,1.0,169.0,435.09090909090907,1,794.15,59.7,1.0,0.5,6.0,1519.0,0.2682926829268293
2056,1.0,35.0,36.714285714285715,1,54.3,12.85,8.0,0.5,1.0,87.0,0.15053763440860216
2057,1.0,60.0,144.68421052631578,1,105.6,35.4,5.0,0.5,2.0,1559.0,0.1792452830188679
2058,1.0,47.0,150.8,1,83.45,36.6,5.0,0.5,1.0,1053.0,0.10989010989010989
2059,1.0,39.0,127.26086956521739,1,94.2,23.8,1.0,0.5,3.0,1329.0,0.25842696629213485
2060,1.0,61.5,78.04545454545455,1,92.55,27.6,1.0,0.5,3.0,416.0,0.18487394957983194
2061,1.0,51.0,100.11111111111111,1,87.5,29.6,6.0,0.5,3.0,585.0,0.14754098360655737
2062,1.0,53.5,74.6,1,78.3,17.3,3.0,0.5,4.0,286.0,0.1
2063,1.0,35.0,72.44827586206897,1,63.8,16.1,2.0,0.5,2.0,781.0,0.26605504587155965
2064,1.0,40.0,136.28571428571428,1,90.2,22.0,2.0,0.5,3.0,1094.0,0.29914529914529914
2065,1.0,35.0,78.3076923076923,1,75.1,17.5,1.0,0.5,2.0,560.0,0.11711711711711711
2066,1.0,45.0,386.57142857142856,1,331.3,24.7,6.0,0.5,8.0,1847.0,0.25925925925925924
2067,1.0,77.5,126.0,1,110.25,53.8,34.0,0.5,3.0,712.0,0.20454545454545456
2068,1.0,73.0,236.0,1,297.1,29.45,1.0,0.5,8.0,1895.0,0.2727272727272727
2069,1.0,144.0,452.26666666666665,1,405.6,43.7,2.0,0.5,9.0,3276.0,0.30927835051546393
2070,1.0,57.0,235.21052631578948,1,136.4,36.0,3.0,0.5,5.0,1573.0,0.18095238095238095
2071,1.0,36.5,182.0,1,163.1,19.45,5.0,0.5,3.0,1297.0,0.21621621621621623
2072,1.0,33.0,111.06666666666666,1,88.4,7.2,4.0,0.5,3.0,860.0,0.14563106796116504
2073,1.0,25.0,30.615384615384617,1,41.2,10.7,5.0,0.5,1.0,101.0,0.12380952380952381
2074,1.0,27.0,45.9,1,44.1,11.9,1.0,0.5,3.0,448.0,0.2803738317757009
2075,1.0,61.5,206.38888888888889,1,248.0,33.8,14.0,0.5,3.0,973.0,0.20224719101123595
2076,1.0,63.5,266.9,1,620.1,20.65,5.0,0.5,3.0,981.0,0.08403361344537816
2077,1.0,21.5,43.375,1,52.9,10.45,5.0,0.5,3.0,178.0,0.16842105263157894
2078,1.0,44.5,218.66666666666666,1,144.15,30.5,14.0,0.5,5.0,1042.0,0.13333333333333333
2079,1.0,31.0,141.38095238095238,1,126.3,11.4,3.0,0.5,1.0,1123.0,0.1891891891891892
2080,1.0,64.0,148.17241379310346,1,91.3,38.1,10.0,0.5,3.0,1262.0,0.30526315789473685
2081,1.0,37.0,43.46153846153846,1,64.5,19.4,3.0,0.5,1.0,94.0,0.15853658536585366
2082,1.0,51.0,208.08695652173913,1,227.0,21.0,3.0,0.5,2.0,1677.0,0.27710843373493976
2083,1.0,32.5,267.6666666666667,1,115.6,12.15,6.0,0.5,3.0,1653.0,0.12371134020618557
2084,1.0,139.0,415.9,1,475.1,21.7,6.0,0.5,7.0,1630.0,0.3191489361702128
2085,1.0,241.0,682.95,1,1569.8,37.25,3.0,0.5,11.0,1834.0,0.21052631578947367
2086,1.0,28.0,37.55555555555556,1,35.25,16.8,1.0,0.5,1.0,148.0,0.16363636363636364
2087,1.0,59.0,72.375,1,83.2,26.8,15.0,0.5,4.0,401.0,0.22641509433962265
2088,1.0,101.0,291.0,1,167.75,50.9,12.0,0.5,6.0,1816.0,0.24
